marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,n_reviews,sentiment_score
US,44598068,R1SUWWFA0BQNJ4,B000FFLHSY,985687682,Navitas Naturals Organic Goji Berries,Grocery,1,12.0,13.0,N,N,CAUTION may be making you sick,"I have had good luck with these in the past, but berries from the last two bags have given me stomach pain and severe diarrhea.  I used to have them with oatmeal, and it took me a couple of days to figure out that it was the GOJI berries that were causing it because it would take an hour or so before it would hit.  That was over a month ago, today I decided to try a couple of berries from a new bag and again I had stomach pain a severe diarrhea.  The current bag that is making me sick says &#34;best by 03/18/15, LOT #2501326121&#34;",2013-12-07,753,-0.9595
US,46600842,REQR21F556DBB,B001EO5Q64,653570135,"Nutiva Organic Virgin Coconut Oil, 15 Ounce",Grocery,1,4.0,8.0,N,Y,Made me sick,I've been trying to eat healthier so I bought this coconut oil. EVERYTIME I used it in something I felt sick. At first I didn't make the connect but then I specifically made something with this in it and made sure that I wasn't allergic to anything else and it just made me feel sick. I then thought maybe it is just coconut oil in general but when I went to my mom's house and made something with her coconut oil I didn't feel sick at all. I wont be buying this again.,2013-12-06,2636,-0.7762
US,13264088,R17VW73A6HWKCH,B001EO5Q64,653570135,"Nutiva Organic Virgin Coconut Oil, 15 Ounce",Grocery,1,3.0,14.0,N,Y,"Unless you love everything tasting like coconut, avoid.","This product shipped quickly and when it arrived both jars of oil had melted so they were sloshing around inside so we had to wait to open them. When we used this oil, it made all our food taste overwhelmingly like coconut. We are NOT coconut people, so this was really disappointing. If you love the taste of coconut, you should use this for cooking, otherwise I'd avoid it.",2013-12-06,2636,0.1298
US,43099938,RDVCY7SWORIBM,B00910V8YM,441964590,"Green Cow Beef Trachea, 15 Count",Grocery,3,0.0,0.0,N,Y,"Really stinky, but the dogs love 'em!","I have to first say that all three of my medium-sized dogs LOVE these.  I purchased them when I was unable to get the Green Cow rawhide bones any longer and thought I'd see how these were received by my dogs.  Not sure how effective they are for cleaning their teeth, as the package claims, because the dogs each chewed theirs up within minutes.  They seem to be sort of the consistency of pork rinds rolled up like a tortilla...if that makes sense.  And it's too soon to know if they will agree with their tummies.  Now for the not-so-good...they are some of the foulest smelling things I have ever smelled.  I would say they rank right up there with dirty undies but worse, and you can smell them without even opening the bag they came in.  Not sure I will buy them again, which will sadden my dogs.",2013-12-05,3,-0.8816
US,43320810,R2WNDSFMLRBEK1,B00AZWWIRQ,155983669,"Pacific Natural Milk, 6 Count",Grocery,2,1.0,1.0,N,N,"Terrible Flavor, avoid at all costs.","I bought the unsweetened Vanilla flavor because the sweetened kind upped the calories in a major way (70 to 160). I can't think of anything in my adult life that I could use this for. I tried it on honey flake cereal and it tasted like I poured dirty water on it. Please get the sweetened kind if you are curious.<br /><br />Not a hint of vanilla flavor, can't imagine drinking it plain or in coffee. Expensive for watered down milky grey hemp liquid.<br /><br />For the omegas, I would highly recommend adding hemp oil to your smoothies, cereal, etc. or or tossing some hemp seeds in your cereal if that's what you're looking for.<br /><br />Rice milk is way yummier.",2013-12-03,5,0.8932
US,23043973,RECYDQSJDTKS0,B007DZYH18,860122199,MIXED CONGEE 12x13.4OZ,Grocery,2,5.0,6.0,N,Y,"No expiration date, kind of made me ill","I have bought this stuff at the local Asian food store and liked it a lot.<br /><br />For some reason the cans I bought from this merchant made me feel slightly off and gave me a headache.<br /><br />I'm not sure if this is related but I noticed there's no expiration date on the cans.<br /><br />Since the cans were pretty beaten up and the label was faded, there's no way to tell how old the product actually is but I'd guess it was pretty far past its expiration date.",2013-12-02,1,0.1825
US,49098528,R16XCVBWZVVRF2,B003VIL6GU,217677011,"Pacific Foods Organic Poblano Pepper and Corn Chowder, 17-Ounce Cartons, 12-Pack",Grocery,2,11.0,12.0,N,Y,"Good Soup, but be careful if you need to avoid sugar.","I purchased the Poblano Pepper and Corn Chowder and the Roasted Garlic Mushroom Lentil soups by Pacific based on the ingredients portion of the label that was posted alongside the picture of the soup.  My problem with these soups are not the taste per se.  They taste fine and I rather enjoy the Garlic Mushroom Lentil. In both cases, the ingredients that were initially posted were simply, natural and basic (meaning no un-necessary additives).  Well imagine my surprise when I discovered that the ingredients of the soups I received in no way shape or form matched what you see on the labels.  Specifically, both soups now contain sugar (something that was not always the case), which is something that I think should be more clearly stated for people who might have issues with eating food that contains that item.  It appears that at some point, the ingredients were altered, which is fine but when it comes to things like sugar, salt, and certain preservatives, I think the manufacturer should make their inclusion in the product very clear.",2013-12-01,20,0.9251
US,49098528,R2KJ7FPLQHWWDC,B003VIJHU2,698705434,"Pacific Foods Organic Roasted Garlic Mushroom Lentil Soup, 17 Ounce Cartons, 12-Pack",Grocery,3,2.0,3.0,N,Y,"Good soup, but be careful if you need to avoid sugar","I purchased the Poblano Pepper and Corn Chowder and the Roasted Garlic Mushroom Lentil soups by Pacific based on the ingredients portion of the label that was posted alongside the picture of the soup.  My problem with these soups are not the taste per se.  They taste fine and I rather enjoy the Garlic Mushroom Lentil. In both cases, the ingredients that were initially posted were simply, natural and basic (meaning no un-necessary additives).  Well imagine my surprise when I discovered that the ingredients of the soups I received in no way shape or form matched what you see on the labels.  Specifically, both soups now contain sugar (something that was not always the case), which is something that I think should be more clearly stated for people who might have issues with eating food that contains that item.  It appears that at some point, the ingredients were altered, which is fine but when it comes to things like sugar, salt, and certain preservatives, I think the manufacturer should make their inclusion in the product very clear.",2013-12-01,16,0.9251
US,24933243,R21M0DU9CCFGQX,B0040DWCXG,753363696,Xanthan Gum 1lb Powder USP FCC Food Grade,Grocery,1,2.0,23.0,N,N,Possibly dangerous toxic reactions to Zanthan Gum - Please do your research before buying,"I'm not allergic to any foods.  This Thanksgiving I went to my sisters, she made gravy with Zanthan Gum.  Shortly after sampling the gravy I had a severe anaphylaxis reaction; my face looked like a puffer fish, my heart was racing, vertigo, my tongue started to swell - an Epi Pen had to be administered to prevent possible death.<br /><br />I'd caution against use of this or at a minimum do your research! I'd say Gluten is much safer than Xanthan Gum. Although Xanthan Gum is in many foods as a preservative, this product by is used in excess to what most food manufacturers include in their products.  Please at least look up Xanthan Gum in Wikipedia or other reliable sources before using.<br /><br />Certainly would never give to children!  Also, google \\""Simply Thick\\""(includes ingredient Xanthan Gum) to see new FDA recommendations based on numerous deaths, and ongoing lawsuits, of babies dying a direct result of Simply Thick added to their formula.",2013-11-30,200,0.716
US,22357766,RPGE9MIKPLDK5,B004AWTR6M,359524523,"Green Mountain Naturals Keurig K-Cups, 72 Count",Grocery,1,0.0,2.0,N,N,For some reason these always make me sick.,I've always gotten this every year hoping they would change their recipe. So far no luck. It tastes fine however it smells so much better. I personally can not drink this because it gives me bad heart burn for whatever reason. In the end I always end up giving them to someone else.,2013-11-30,452,0.7553
US,24933243,R2ALSBGN9V2EWS,B00015UC6Q,661621716,"Xanthan Gum, 4 oz.",Grocery,1,8.0,15.0,N,N,Possible dangerous / deadly toxic reactions to product if used in quantities greater than .5% of total food or liquid volume,"This Thanksgiving I went to my sisters, she made gravy with Zanthan Gum.  Shortly after sampling the gravy I had a severe toxic reaction; my face looked like a puffer fish, my heart was racing, vertigo, my tongue started to swell,  I developed sepsis and my lungs partially collapsed.<br /><br />The packaging does not provide any guidance or black box warning (as it should!) about the severe toxicity if used in quantities greater than .5% of total volume of food or liquid.  The manufacturer is negligent and even deceptive in marketing this manufactured product as if it were all natural.<br /><br />Xanthan gum is a largely indigestible polysaccharide that is produced by bacteria called Xanthomonas Camestris.  Manufacturers place the bacteria in a growth medium that contains sugars and other nutrients, and the resulting product of bacterial fermentation is purified, dried, powdered, and sold as xanthan gum. (Makes you wonder who first thought to put it in food, doesn't it?)<br /><br />In other words, xanthan gum is an industrial processed product--  It is a polysaccharide produced by a biotechnological fermentation process--a chemical. There is nothing natural about xanthan gum.<br /><br />Certainly never mix or serve to small children until the dangers are fully explained by the FDA's ongoing investigations. Currently, there are on-going lawsuits as a result of Xanthan Gum being added to baby formula to thicken it, the babies intestines developed holes and collapsed, resulting in deaths.<br /><br />FDA has issued new cautions and studies as to this food additive's safety. It certainly should not be sold in bulk giving the appearance that it is a flour of some type very misleading and possibly deadly.  We'll likely all hear more soon on this issue - just be cautious and know what and how much you are putting into your food and body - or your family's.<br /><br />One lesser-known use of xanthan gum is in the oil industry. As a thickener, it can be added to drilling fluid or drilling mud to improve its function. Drilling fluid serves several purposes, including cooling the drill bit, providing hydrostatic pressure, and helping to lift solids out of the borehole and keeping those solids in suspension when drilling stops.<br /><br />Gluten-free is not the same food just without Gluten, something else is added in it's place.  FInd out what and how safe it it is - better yet, just avoid any foods with Gluten if you do have Celiac's disease.  Shortcuts are rarely quite as simple as them may seem in my experience.d or drilling mud to improve its function. Drilling fluid serves several purposes, including cooling the drill bit, providing hydrostatic pressure, and helping to lift solids out of the borehole and keeping those solids in suspension when drilling stops.<br /><br />Gluten-free is not the same food just without Gluten, something else is added in it's place.  FInd out what and how safe it it is - better yet, just avoid any foods with Gluten if you do have Celiac's disease.  Shortcuts are rarely quite as simple as them may seem in my experience.",2013-11-30,50,0.8587
US,3880857,R36XN8RGPLKIAL,B000FFLHU2,761498827,"Navitas Naturals Organic Maca Powder, 1 Pound Pouches",Grocery,1,0.0,2.0,N,Y,Made me and my husband sick after using daily recommended serving size in a smoothie...,"I purchased this after reading up on it, as it's supposed to be excellent for you. However, my husband and I both got sick after using the recommended daily serving in our smoothies. Not sure if it was a &#34;bad&#34; batch, but we sent it back for a refund, as neither of us was willing to try it again...",2013-11-27,364,0.0307
US,20499333,R3QLX2OBV8K45W,B00BG0ZJ0Y,338444197,Matcha DNA Certified Organic Matcha Green Tea,Grocery,1,70.0,139.0,N,Y,It's from China and I don't trust it. I've mostly been sick since I started drinking it.,"I bought it, tried for several weeks, and only found myself getting sick. Don't know if it's the tea or not. But I don't trust consuming any product from China. I will trash this product and look for a source that I can better trust. It also tastes bad.",2013-11-27,728,-0.0979
